id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
230,补水效果,6,10,非常好,10,13,功效,正面
230,_,12,14,比较滋润,16,20,使用体验,正面
230,_, , ,超级多,24,27,整体,正面
231,运货速度,14,18,非常快, , ,物流,正面
232,价格, , ,挺实惠,10,13,价格,正面
233,_, , ,不错,8,10,整体,正面
233,_, , ,比较好,11,14,整体,正面
234,_, , ,超级好用,8,12,整体,正面
234,_, , ,适合,13,15,整体,正面
235,_, , ,还不错,2,5,整体,正面
235,_, , ,应该不错,17,21,整体,正面
235,_, , ,颜色相近,12,16,功效,正面
236,_, , ,还不错,2,5,整体,正面
236,_, , ,完美,15,17,整体,正面
236,清洁力, , ,跟强,12,14,功效,正面
237,_, , ,还好,2,4,整体,正面
237,_, , ,物超所值,15,19,整体,正面
237,_, , ,挺保湿,11,14,功效,正面
238,物流,22,24,超快,24,26,物流,正面
239,_, , ,棒棒,1,3,整体,正面
239,_, , ,有些粘腻,5,9,使用体验,负面
240,_, , ,不错,1,3,整体,正面
240,_, , ,老搓泥,5,8,使用体验,负面
241,_, , ,真心好用,0,4,整体,正面
242,_, , ,超值,5,7,价格,正面
243,气味,0,2,很好闻,2,5,气味,正面
243,盒子,17,19,粉粉的,14,17,包装,正面
243,_, , ,喜欢喜欢,27,31,整体,正面
244,味道,0,2,有点香,2,5,气味,正面
244,包装,17,19,比较好,14,17,包装,正面
244,_, , ,不错,27,29,整体,正面
245,_,0,2,淡淡的香味,2,7,气味,正面
245,_,17,19,上档次,16,19,包装,正面
245,_, , ,一直棒棒,29,33,整体,正面
246,_, , ,超喜欢的,14,18,整体,正面
246,_, , ,更优惠,24,27,价格,正面
247,_, , ,挺合适的,14,18,整体,正面
247,赠品, , ,很多,24,26,价格,正面
248,_, , ,不错的,16,19,整体,正面
249,_, , ,挺好用的,9,13,整体,正面
249,礼物,17,19,_, , ,价格,正面
250,_, , ,特喜欢,9,12,整体,正面
250,_,17,19,不贵, , ,价格,正面
251,快递,0,2,快,2,3,物流,正面
251,_, , ,很好,38,40,整体,正面
252,包装,0,2,严实,2,4,物流,正面
252,_, , ,都说好,39,42,整体,正面
253,_, , ,喜欢,0,2,整体,正面
253,_, , ,更优惠,3,6,价格,正面
254,_, , ,给赞,0,2,整体,正面
254,性价比, , ,高,3,4,价格,正面
255,_,10,12,很持妆,16,19,功效,正面
255,保湿效果,12,16,好,16,17,功效,正面
255,_, , ,不干,20,22,使用体验,正面
256,_,10,12,很保水,16,19,功效,正面
256,_,12,16,很提肤色,16,17,功效,正面
256,_, , ,不干,20,22,使用体验,正面
257,颜色,10,12,有点暗,16,19,功效,正面
257,_,12,16,自然,16,17,功效,正面
257,_, , ,不遮眼睛,20,24,使用体验,正面
258,_, , ,提好的,13,16,整体,正面
259,_, , ,特别的好,5,9,整体,正面
260,_, , ,很给力,0,3,整体,正面
260,清洁,9,11,太给力了,11,15,功效,正面
260,_, , ,很干净,18,21,使用体验,正面
261,_, , ,实用,0,2,整体,正面
261,清洁,8,10,太给力了,10,14,功效,正面
261,_, , ,挺薄的,17,20,使用体验,正面
262,_, , ,挺喜欢,0,3,整体,正面
262,_,9,11,补湿,11,13,功效,正面
262,_, , ,不是很好吸收,16,22,使用体验,正面
263,_, , ,太坑了,0,3,整体,负面
263,_, , ,骗人的,4,7,整体,负面
264,_, , ,骗人的,0,3,整体,负面
264,_, , ,很不开森,4,8,整体,负面
265,_, , ,好惊喜,2,5,整体,正面
266,_, , ,可以,2,4,整体,正面
266,价格, , ,多多促销,10,14,价格,正面
267,_, , ,不差,2,4,整体,正面
267,_, , ,不算太贵,10,14,价格,正面
268,_, , ,放心,20,22,整体,正面
269,_, , ,不错,9,11,整体,正面
269,_, , ,挺亮白的,4,8,功效,正面
269,吸收情况, , ,可以,0,2,使用体验,正面
270,_, , ,不错,10,12,整体,正面
270,遮黄效果, , ,特别好,6,9,功效,正面
270,_, , ,比较贴合,0,4,使用体验,正面
271,_, , ,不错的,10,13,整体,正面
271,_, , ,变白了,6,9,功效,正面
271,_, , ,冰冰凉凉,0,4,使用体验,正面
272,大小, , ,合适,0,2,尺寸,正面
273,_, , ,好得不得了,10,15,整体,正面
274,发货,0,2,非常给力,2,6,物流,正面
275,物流,40,42,够快,42,44,物流,正面
276,_,14,16,实惠, , ,价格,正面
276,_, , ,挺好的,0,3,整体,正面
276,_, , ,便宜,4,6,价格,正面
276,_, , ,实惠,6,8,价格,正面
277,活动,16,18,_, , ,价格,正面
277,_, , ,挺满意,0,3,整体,正面
277,_, , ,便宜,4,6,价格,正面
277,价格, , ,便宜实惠,6,10,价格,正面
278,活动,20,22,_, , ,价格,正面
278,_, , ,一如既往的喜欢,0,7,整体,正面
278,_, , ,很惊喜,8,11,价格,正面
278,赠品, , ,很好用,11,14,价格,正面
279,价格,16,18,很好, , ,价格,正面
279,_, , ,好的很,0,3,整体,正面
279,价格, , ,平民价,4,7,价格,正面
279,_, , ,很便宜,7,10,价格,正面
280,颜色,0,2,很正,2,4,功效,正面
280,_, , ,蛮喜欢的,5,9,整体,正面
281,卸妆,0,2,比较干净,2,6,功效,正面
281,_, , ,放心,7,9,整体,正面
282,_, , ,很好,0,2,整体,正面
282,_, , ,实惠,5,7,价格,正面
282,价格, , ,还可以,2,5,价格,正面
283,_, , ,很好,0,2,整体,正面
283,赠品, , ,到位,4,6,价格,正面
283,赠品, , ,不错,2,4,价格,正面
284,_, , ,看起来不错,0,5,整体,正面
284,_, , ,很值,8,10,价格,正面
284,活动价, , ,很实惠,5,8,价格,正面
285,_, , ,大爱呀,0,3,整体,正面
286,送货,14,16,很快,16,18,物流,正面
287,_, , ,便宜,25,27,价格,正面
287,活动, , ,挺合适,32,35,价格,正面
287,_, , ,满分,47,49,整体,正面
288,_, , ,便宜不少,25,29,价格,正面
288,_, , ,太划算,34,37,价格,正面
288,_, , ,满分,49,51,整体,正面
289,_, , ,便宜好多,25,29,价格,正面
289,_, , ,经济,34,36,价格,正面
289,_, , ,超喜欢的,48,52,整体,正面
290,美白,2,4,_,6,9,功效,正面
291,_, , ,很熟服,6,9,使用体验,正面
291,_, , ,服帖,9,11,使用体验,正面
291,_, , ,很不错,0,3,整体,正面
292,_, , ,没有出现过敏,6,12,使用体验,正面
292,_, , ,服帖,12,14,使用体验,正面
292,_, , ,好一点,0,3,整体,正面
293,_, , ,气色很好,5,9,使用体验,正面
293,_, , ,水水润润,9,13,使用体验,正面
293,_, , ,放心,0,2,整体,正面
294,_, , ,挺好的,6,9,整体,正面
294,_, , ,好用,10,12,整体,正面
295,_, , ,挺不错,6,9,整体,正面
295,_, , ,蛮不错的,10,14,整体,正面
296,快递,1,3,真的很快呀,3,8,物流,正面
297,水,13,14,比较多,10,13,成分,正面
297,提亮,22,24,不错,26,28,功效,正面
297,保湿,20,22,不错,27,29,功效,正面
298,水份,13,15,挺足的,10,13,成分,正面
298,_,23,25,非常自然,27,31,功效,正面
298,保湿,21,23,不错,27,29,功效,正面
299,精华,11,13,多,10,11,成分,正面
299,清洁,21,23,太给力了,25,29,功效,正面
299,_,21,23,补湿,27,29,功效,正面
300,物流,0,2,好快,2,4,物流,正面
300,_, , ,水润,15,17,整体,正面
300,_, , ,很水润,18,21,使用体验,正面
301,物流,0,2,真是神速,2,6,物流,正面
301,_, , ,还不错,17,20,整体,正面
301,_, , ,很均匀,21,24,使用体验,正面
302,物流,0,2,真不错,2,5,物流,正面
302,_, , ,比较信得过,16,21,整体,正面
302,_, , ,清爽,22,24,使用体验,正面
303,_, , ,好用,34,36,整体,正面
303,_, , ,遮暇,44,46,功效,正面
303,遮瑕效果, , ,特别好,38,41,功效,正面
304,_, , ,好用,34,36,整体,正面
304,美白效果, , ,很不错,44,47,功效,正面
304,补水效果, , ,挺好的,38,41,功效,正面
305,_, , ,还喜欢,34,37,整体,正面
305,_, , ,皮肤亮亮的,45,50,功效,正面
305,清洁, , ,很彻底,39,42,功效,正面
306,_, , ,超极好,25,28,整体,正面
306,_, , ,喜欢,22,24,整体,正面
306,_, , ,很好用,18,21,整体,正面
307,_, , ,不油腻,26,29,整体,正面
307,_, , ,是正品,22,25,整体,正面
307,_, , ,很好用,18,21,整体,正面
308,_, , ,挺适合,27,30,整体,正面
308,_, , ,物美价廉,22,26,整体,正面
308,_, , ,超好用,18,21,整体,正面
309,_, , ,就是好,9,12,整体,正面
310,_, , ,一般,4,6,整体,负面
310,成膜, , ,有点慢,22,25,使用体验,负面
311,_, , ,效果不是很明显,4,11,整体,负面
311,_, , ,稍微偏硬,27,31,使用体验,负面
312,_, , ,蛮好用的,4,8,整体,正面
313,_, , ,清爽,0,2,使用体验,正面
313,_, , ,还不错,8,11,功效,正面
313,色泽,12,14,唯美,14,16,使用体验,正面
313,气味,17,19,甜美,19,21,气味,正面
313,气味,16,18,光滑,3,5,使用体验,正面
314,_, , ,清爽,0,2,使用体验,正面
314,_, , ,不错,9,11,功效,正面
314,色泽,12,14,唯美,14,16,使用体验,正面
314,味道,17,19,清凉,19,21,气味,正面
314,_,16,18,很轻薄,3,6,使用体验,正面
315,_, , ,挺好吸收,0,4,使用体验,正面
315,_, , ,不错,12,14,功效,正面
315,色泽,15,17,唯美,17,19,使用体验,正面
315,味道,20,22,好闻,22,24,气味,正面
315,_,16,18,容易推开,5,9,使用体验,正面
316,_, , ,一片一片的,0,5,使用体验,正面
316,补水效果, , ,还可以,15,18,功效,正面
316,色泽,19,21,唯美,21,23,使用体验,正面
316,气味,24,26,淡淡的,26,29,气味,正面
316,_,16,18,没有过敏反应,6,12,使用体验,正面
317,_, , ,没有浮粉,0,4,使用体验,正面
317,美白效果, , ,_,8,10,功效,正面
317,_,11,13,很舒适,15,18,使用体验,正面
317,_,16,18,还挺香的,21,25,气味,正面
317,_,16,18,不干,5,7,使用体验,正面
318,味道, , ,不刺鼻,0,3,气味,正面
319,_, , ,很好用,4,7,整体,正面
319,_, , ,易涂开,7,10,使用体验,正面
320,_, , ,好看,4,6,整体,正面
320,持久力, , ,可以,6,8,使用体验,正面
321,_, , ,挺薄,17,19,使用体验,正面
322,_, , ,好开心,4,7,整体,正面
323,_, , ,超喜欢的,0,4,整体,正面
324,发货,5,7,非常给力,7,11,物流,正面
325,_,18,22,特别不愉快,22,27,服务,负面
326,包装,0,2,简陋,2,4,包装,负面
326,说明书,7,10,没有,5,7,包装,负面
326,_, , ,不是正品,11,15,真伪,负面
327,包装,0,2,简陋,2,4,包装,负面
327,包装,7,9,坏了,5,7,包装,负面
327,_, , ,是假货,10,13,真伪,负面
328,礼盒包装,0,4,没有,4,6,包装,负面
328,塑封袋,9,12,_,5,7,包装,负面
328,_, , ,正品,13,15,真伪,负面
329,味道,0,2,喜欢的,2,5,气味,正面
329,_, , ,挺自然的,8,12,功效,正面
330,味道,0,2,淡淡的,2,5,气味,正面
330,清洁效果, , ,不错,8,10,功效,正面
331,_, , ,挺适合,0,3,整体,正面
331,_, , ,很好用,9,12,整体,正面
332,_, , ,好多了,0,3,整体,正面
332,_, , ,很棒了,9,12,整体,正面
333,_, , ,很接近肤色,5,10,功效,正面
333,_, , ,很好,2,4,整体,正面
334,_, , ,很服帖,6,9,功效,正面
334,_, , ,很满足,2,5,整体,正面
335,粉扑, , ,好硬,24,26,使用体验,负面
335,_, , ,哑光质感,37,41,使用体验,正面
335,_, , ,蛮好,42,44,整体,正面
336,_, , ,有点干,24,27,使用体验,负面
336,_, , ,哑光质感,38,42,使用体验,正面
336,_, , ,一如既往的好,43,49,整体,正面
337,_, , ,有点干,24,27,使用体验,负面
337,_, , ,不起皮,38,41,使用体验,正面
337,_, , ,非常的不错,42,47,整体,正面
338,包装,6,8,很好,9,11,包装,正面
338,包装,6,8,没有破损,12,16,包装,正面
338,快递人员服务态度,26,34,很好,9,11,物流,正面
338,速度, , ,_,38,40,整体,正面
339,快递,6,8,好评,9,11,包装,正面
339,包装,6,8,没有破损,12,16,包装,正面
339,快寄,26,28,很给力,9,11,物流,正面
339,_, , ,满意,32,34,整体,正面
340,包装,6,8,精美,9,11,包装,正面
340,外观,6,8,好看,12,14,包装,正面
340,快递人员服务态度,24,32,很好,9,11,物流,正面
340,_, , ,最好用,36,39,整体,正面
341,包装盒,6,9,很好看,10,13,包装,正面
341,包装,6,8,严实,14,16,包装,正面
341,物流配送,26,30,非常快,9,11,物流,正面
341,好评, , ,_,38,40,整体,正面
342,保湿,5,7,不好,7,9,功效,负面
342,隔离效果,12,16,挺好的,17,20,功效,正面
342,保湿度,21,24,一般般,25,28,功效,中性
342,_, , ,很好吸收,0,4,使用体验,正面
343,遮瑕,7,9,不适合,9,12,功效,负面
343,隔离效果,15,19,挺好的,20,23,功效,正面
343,保湿度,24,27,一般般,28,31,功效,中性
343,_, , ,不是很好吸收,0,6,使用体验,正面
344,遮瑕,4,6,不适合,6,9,功效,负面
344,_,13,17,非常补水,17,21,功效,正面
344,保湿度,22,25,一般般,26,29,功效,中性
344,_, , ,很湿润,0,3,使用体验,正面
345,遮瑕,5,7,不适合,7,10,功效,负面
345,隔离效果,13,17,挺好的,18,21,功效,正面
345,遮瑕效果,22,26,一般,27,29,功效,中性
345,_, , ,很好吸收,0,4,使用体验,正面
346,_, , ,还行吧,2,5,整体,正面
347,_, , ,很可以,10,13,整体,正面
348,_, , ,太合适,0,3,整体,正面
349,快递,2,4,真的不错,4,8,物流,正面
349,_, , ,是正品,13,16,真伪,正面
350,物流,2,4,很准时,4,7,物流,正面
350,_, , ,真品牌,12,15,真伪,正面
351,_, , ,挺好了,0,3,整体,正面
351,_, , ,很润,11,13,使用体验,正面
351,_, , ,很好吸收,15,19,使用体验,正面
352,_, , ,好评,0,2,整体,正面
352,_, , ,润泽,10,12,使用体验,正面
352,_, , ,很好吸收,14,18,使用体验,正面
353,_, , ,喜欢,0,2,整体,正面
353,_, , ,不壳粉,10,13,使用体验,正面
353,_, , ,挺清爽的,15,19,使用体验,正面
354,包装,0,2,严实,2,4,包装,正面
355,_, , ,真的不错,2,6,整体,正面
356,_, , ,给个赞,0,3,整体,正面
357,_, , ,好,2,3,整体,正面
357,_, , ,不干燥,7,10,使用体验,正面
357,_, , ,还挺多的,13,17,整体,正面
358,_, , ,蛮不错,2,5,整体,正面
358,_, , ,不干燥,9,12,使用体验,正面
358,_, , ,很有用,15,18,整体,正面
359,_, , ,超级好,2,5,整体,正面
359,_, , ,很润,9,11,使用体验,正面
359,_, , ,太好用了,14,18,整体,正面
360,_, , ,有点硬,10,13,使用体验,负面
360,_, , ,卸不干净,2,6,功效,负面
361,_, , ,挺干的,11,14,使用体验,负面
361,_, , ,不是很干净,2,7,功效,负面
362,清洁作用,0,4,很一般, , ,功效,中性
363,_, , ,太合适了,17,21,整体,正面
364,_, , ,易涂开,8,11,使用体验,正面
364,_, , ,喜欢,12,14,整体,正面
365,_, , ,润润的,8,11,使用体验,正面
365,_, , ,好极了,12,15,整体,正面
366,颜色,0,2,好看,2,4,其他,正面
366,服务,5,7,很好,7,9,服务,正面
366,物流,10,12,快速,12,14,物流,正面
367,_,0,2,很方便,2,5,其他,正面
367,客服态度,6,10,也很好,10,13,服务,正面
367,物流,14,16,快速,16,18,物流,正面
368,性价比,0,3,不错,3,5,其他,正面
368,客服,6,8,非常满意,8,12,服务,正面
368,配送,13,15,很给力,15,18,物流,正面
369,_, , ,适合,22,24,整体,正面
370,_, , ,满分,3,5,整体,正面
371,_, , ,比较赞的,7,11,整体,正面
371,隔离效果,12,16,不错,16,18,功效,正面
372,_, , ,真的很不错,7,12,整体,正面
372,卸妆,13,15,很干净,15,18,功效,正面
373,_,12,14,这么便宜, , ,价格,正面
373,_, , ,蛮不错的,0,4,整体,正面
374,赠的东西,12,16,挺多的, , ,价格,正面
374,_, , ,蛮不错的,0,4,整体,正面
375,_, , ,不过敏,0,3,整体,正面
375,_, , ,清澈,4,6,使用体验,正面
376,_, , ,超满意,0,3,整体,正面
376,_, , ,没有刺激感,4,9,使用体验,正面
377,_, , ,很自然,20,23,功效,正面
377,_, , ,一点也不干,27,32,使用体验,正面
377,_, , ,有光泽,37,40,功效,正面
377,_, , ,很好,41,43,整体,正面
378,_, , ,美白,20,22,功效,正面
378,_, , ,很贴,26,28,使用体验,正面
378,_, , ,有光泽,33,36,功效,正面
378,卸妆, , ,还不错,37,40,整体,正面
379,_, , ,很自然,20,23,功效,正面
379,_, , ,干净,27,29,使用体验,正面
379,保湿效果, , ,不错,34,36,功效,正面
379,_, , ,满分,37,39,整体,正面
380,保湿效果, , ,棒,20,21,功效,正面
380,_, , ,清凉,25,27,使用体验,正面
380,遮瑕效果, , ,超级好,32,35,功效,正面
380,_, , ,支持,36,38,整体,正面
381,包装,0,2,很漂亮,3,6,包装,正面
382,物流,6,8,很给力,9,12,物流,正面
382,价位, , ,合理,3,5,价格,正面
383,物流速度,8,12,有点慢,13,16,物流,正面
383,活动, , ,挺优惠的,3,7,价格,正面
384,_,12,14,白,14,15,功效,正面
384,_, , ,非常不错,0,4,整体,正面
385,卸妆,12,14,很干净,14,17,功效,正面
385,_, , ,非常喜欢,0,4,整体,正面
386,服务态度,2,6,很好,6,8,服务,正面
386,物流,17,19,很快,20,22,物流,正面
386,_, , ,效果明显,11,15,整体,正面
387,服务,2,4,非常好,4,7,服务,正面
387,物流,14,16,很快,17,19,物流,正面
387,_, , ,大赞,10,12,整体,正面
388,卖家,2,4,好有爱,4,7,服务,正面
388,速度,16,18,快,19,20,物流,正面
388,_, , ,应该可以,10,14,整体,正面
389,_, , ,喜欢喜欢,0,4,整体,正面
389,遮瑕效果, , ,特别好,5,8,功效,正面
389,_, , ,真的很耐斯,9,14,整体,正面
390,_, , ,喜欢喜欢,0,4,整体,正面
390,补水效果, , ,明显,5,7,功效,正面
390,_, , ,确实不错,8,12,整体,正面
391,产品, , ,一流,0,2,整体,正面
391,_, , ,白白透透的,3,8,功效,正面
391,_, , ,比较好用,9,13,整体,正面
392,_, , ,大赞,6,8,整体,正面
392,物流,14,16,超级给力,16,20,物流,正面
393,_, , ,真的好用,6,10,整体,正面
393,速度,16,18,太快了,18,21,物流,正面
394,_, , ,挺适合,2,5,整体,正面
395,新包装,6,9,特别喜欢,0,4,包装,正面
395,_, , ,很方便,11,14,其他,正面
395,_, , ,不紧绷,34,37,使用体验,正面
395,卸妆, , ,干净,38,40,功效,正面
396,包装,4,6,完好,0,2,包装,正面
396,_, , ,很方便,8,11,其他,正面
396,_, , ,润泽,31,33,使用体验,正面
396,_, , ,很保湿,34,37,功效,正面
397,包装,5,7,比较好,0,3,包装,正面
397,纸质, , ,不错,9,11,其他,正面
397,泡沫, , ,很多,31,33,使用体验,正面
397,_, , ,很保湿,34,37,功效,正面
398,包装,5,7,很好看,0,3,包装,正面
398,量, , ,挺多的,9,12,其他,正面
398,卡粉, , ,不会有,32,35,使用体验,正面
398,保湿效果, , ,一整天,36,39,功效,正面
399,_, , ,不油腻,0,3,整体,正面
399,遮瑕,4,6,非常好,7,10,功效,正面
399,_, , ,很划算,19,22,价格,正面
400,_, , ,不油腻,0,3,整体,正面
400,颜色,4,6,很自然,7,10,功效,正面
400,礼品, , ,_,19,22,价格,正面
401,_, , ,支持,0,2,整体,正面
401,定妆效果,3,7,很好,8,10,功效,正面
401,赠品, , ,很丰富,19,22,价格,正面
402,_, , ,应该还可以,5,10,整体,正面
403,_, , ,很好用,2,5,整体,正面
403,_, , ,很补水,14,17,功效,正面
403,_,18,20,挺保湿,20,23,功效,正面
404,_, , ,很好用,2,5,整体,正面
404,_, , ,洗干净,14,17,功效,正面
404,卸妆效果,18,22,很好,22,24,功效,正面
405,_, , ,太合适了,2,6,整体,正面
405,保湿效果, , ,很好,15,17,功效,正面
405,肤色,18,20,自然,20,22,功效,正面
406,_, , ,不会差,0,3,整体,正面
407,_, , ,好评,8,10,整体,正面
407,_, , ,很实用,4,7,整体,正面
408,_, , ,特喜欢,9,12,整体,正面
408,_, , ,挺满意的,4,8,整体,正面
409,_, , ,好用,0,2,整体,正面
409,价钱, , ,美丽,2,4,价格,正面
410,包装, , ,_,0,2,整体,正面
410,活动价格, , ,优惠,2,4,价格,正面
411,_, , ,容易打开,7,11,使用体验,正面
412,_, , ,好评,21,23,整体,正面
412,_, , ,很好,5,7,整体,正面
412,_, , ,白皙,8,10,功效,正面
412,面膜纸, , ,不厚,10,12,使用体验,正面
412,_, , ,没有干粉,16,20,使用体验,正面
413,_, , ,好评,20,22,整体,正面
413,_, , ,很好,5,7,整体,正面
413,补水效果, , ,太好,8,10,功效,正面
413,_, , ,水嫩,10,12,使用体验,正面
413,_, , ,薄薄的,16,19,使用体验,正面
414,_, , ,效果明显,23,27,整体,正面
414,_, , ,很好,5,7,整体,正面
414,_, , ,白皙,8,10,功效,正面
